symbol,datasetGroup,marketClass,marketNetProfit,marketReturnPct,strategySignals,acceptedSignals,rejectedByCapacity,acceptanceRate,candidateSignalsAnalysed,signalsPerDay,meanSlope20,medianSlope20,meanAcceleration,medianAcceleration,meanNormalisedSlope20,medianNormalisedSlope20,meanNormalisedAcceleration,medianNormalisedAcceleration,meanReturn5,meanReturn20,meanReturn50,meanVolatility20,meanVolatility50,meanEfficiency20,meanEfficiency50,meanTrendPersistence20,meanTrendPersistence50,meanReversalRate20,meanReversalRate50,meanForward5Return,meanForward15Return,meanForward30Return,meanForward60Return,meanForward120Return,meanForward360Return,meanForward720Return,meanForward1440Return,meanForward2880Return,meanMfe5,meanMfe15,meanMfe30,meanMfe60,meanMfe120,meanMfe360,meanMfe720,meanMfe1440,meanMfe2880,meanMae5,meanMae15,meanMae30,meanMae60,meanMae120,meanMae360,meanMae720,meanMae1440,meanMae2880,target1Rate,target2Rate,target4Rate,stopRate,reached1ThenFailed2Rate,reached2ThenFailed4Rate,meanTimeTo1PctMinutes,medianTimeTo1PctMinutes,meanTimeTo2PctMinutes,medianTimeTo2PctMinutes,meanTimeTo4PctMinutes,medianTimeTo4PctMinutes,meanTimeToStopMinutes,medianTimeToStopMinutes
NVDABUSDT,OutOfSample,negative,-0.38973517562196713,-0.0005489227825661509,3813,71,3742,0.018620508785733018,3813,127.10294219773606,-0.008070885401381516,-0.0038947369905339233,0.00776225419512468,0.0037570860881497026,-0.000036415907105471916,-0.000017621904093722467,0.00003525261325988498,0.00001693706625755665,-0.000041449364445928936,-0.0008205336350592124,-0.002853896047913156,0.0003310601635650927,0.0003702049401524011,0.21369545024550543,0.2231394163523104,0.29446629950170433,0.287054812483609,0.27469736497025005,0.25996456804594253,-0.000010595186044552266,0.000012940210872092769,-0.00005371126840954839,0.000024149217265482713,-0.00001960604268563953,-0.00004147530516729989,-0.0005792776727460704,-0.0006749822788961888,-0.0001641237263884924,0.00044781673934958066,0.000913501073909054,0.0013888065211395723,0.0019941849998987952,0.002933059214481781,0.0054220630498685194,0.007966198409753886,0.012571772087625735,0.01878595952938295,-0.00046194703350711997,-0.0008869909673658815,-0.0014571072161383934,-0.0020975741533615735,-0.0031060970158047663,-0.005633532966183548,-0.008568264789110418,-0.013119670691060977,-0.01849854761094415,0.5691056910569106,0.26435877261998425,0.1778127458693942,0,0.3047469184369263,0.08654602675059009,1042.1230414746544,884.5,1095.438492063492,1050.5,1525.2713864306784,1603.5,0,0
JUPUSDT,OutOfSample,flat,0,0,3,0,3,0,3,0.10000231486839974,-0.0002564160395368481,-0.00022398496151028558,0.00022853474079897722,0.0002596138243805212,-0.001088511312178123,-0.0009820910690765629,0.0009893677331482833,0.0010927214307081324,0.007715115328851274,-0.0454909254504785,-0.06311593043627743,0.009302281636607188,0.007302686256112664,0.39102460355493895,0.36348261607376914,0.4333333333333333,0.42,0.2982456140350877,0.40816326530612246,-0.0033791904731223323,-0.0034392989295824647,0.0018743845076602355,0.011661788159826028,0.024007871115718487,0.013544835486514454,-0.007259126770891355,-0.016418116522713227,-0.016273092203652695,0.0030067158841435107,0.0045046219485695245,0.006442837825923438,0.015076320961195119,0.02844093492710546,0.034916047278559015,0.04462871580573954,0.04462871580573954,0.052934098332492484,-0.005870643049180206,-0.006005595815711917,-0.00677931497613841,-0.00677931497613841,-0.00677931497613841,-0.017320762029324827,-0.01979944408332272,-0.030262323913204048,-0.05805134775485946,1,1,1,0,0,0,64.33333333333333,50,77,68,880.3333333333334,245,0,0
PENGUUSDT,OutOfSample,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTRBUSDT,OutOfSample,positive,1.2046467261945655,0.003170122963669909,4199,38,4161,0.00904977375565611,4199,139.96990671080349,-0.010520086368564866,-0.005706767172734708,0.009119383161478003,0.005407569344619519,-0.00008613038627047737,-0.00004778602938715342,0.00007480382707372776,0.00004541295352378017,-0.00001757997690615178,-0.0018237687641414868,-0.006326231005510343,0.0008306519303930097,0.0008923858352461611,0.18188312072149362,0.20014777643890846,0.3713026911169334,0.36054774946416374,0.3857685413820323,0.36479045059317894,-0.000003865672096182737,0.000019629339068109684,0.0002635391625419129,0.00025574398608525713,0.0006628503449866706,0.003454374923286735,0.004519449075565434,0.011515374568812405,0.02462977486351952,0.001254676117156678,0.0024057799363512507,0.003688318526042966,0.00576584628281023,0.008006172546786067,0.016619714220008686,0.026019065031762566,0.042383101563619296,0.07069771456752913,-0.0013365731938914682,-0.002572107820257429,-0.003733838555885247,-0.00552237638257354,-0.007924381741582776,-0.013275775905621508,-0.02017381809631314,-0.027407593586909796,-0.03428814453551051,0.8623481781376519,0.7063586568230531,0.47035008335317935,0,0.1559895213145987,0.23600857346987378,571.4493233913283,257,989.996291301416,709,1255.8248101265822,1106,0,0
SOPHUSDT,OutOfSample,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FILUSDT,OutOfSample,flat,0,0,157,0,157,0,157,5.233454478112919,-0.00024642785211846245,-0.00020699248104573824,0.0003161343856656903,0.00020962835683299632,-0.00033833987754478413,-0.0002820482974392101,0.00043959902194131616,0.00028516893453091574,-0.00010575002358595484,-0.007186121132539933,-0.030909966794691688,0.00253243800658783,0.0036441681688310318,0.20786616305154523,0.33611380547532005,0.4343949044585989,0.39745222929936347,0.5179349648005365,0.47081762641362324,0.0002601527911957724,0.0013360277449385911,0.0010710084450003285,0.001623318287923392,0.0007381690010368735,0.006917285434325026,0.009844580309684277,0.014434696546430367,0.022794099646581266,0.0032789309677478343,0.005294421871826672,0.007611174130099793,0.009727170222434712,0.011971556487145589,0.019966125374367084,0.027566398138428844,0.04227315995309326,0.08466275697997544,-0.0036293388126210167,-0.005152731600803137,-0.007174184806898035,-0.009637040670861399,-0.0116444750280633,-0.017318437806321783,-0.020976454395883467,-0.02761970735917027,-0.03614253692440609,0.8726114649681529,0.7133757961783439,0.6114649681528662,0,0.1592356687898089,0.10191082802547771,273.62773722627736,146,531.3482142857143,345.5,1108.6145833333333,854,0,0
GRAMUSDT,OutOfSample,negative,-0.7951502031049242,-0.015903004062098484,257,5,252,0.019455252918287938,257,8.566864973726243,-0.0003100172651419334,-0.00024812030600207123,0.00030691483077191435,0.00024616035541018494,-0.00022047577063620877,-0.00017773660888400518,0.0002173973040660932,0.00017030776745458566,0.00008378980671907214,-0.004642296169201068,-0.016493146808524414,0.0015220290080011428,0.0018245369316639934,0.2332380588533538,0.29549875538226134,0.3161478599221786,0.3033463035019454,0.2967438050378862,0.2946081156197889,0.0009853786875386047,0.001973457336945185,0.0026991050424234955,0.0022851496750353464,0.001406922323664392,0.001969333168232308,0.0017623517166406725,-0.001528784181747156,0.00001697567690920587,0.0027194789314455084,0.004946982367883037,0.006447672368589113,0.008392351526996255,0.010072841731961279,0.014696400818386943,0.020963972119350298,0.03005791646971053,0.03599903483453117,-0.0017798588112871911,-0.002816334479174637,-0.0036399373365390273,-0.0046723330740962325,-0.006618962777102806,-0.012693917446960912,-0.017006933303086808,-0.02401584901880353,-0.029808867159394375,0.7821011673151751,0.5680933852140078,0.4046692607003891,0,0.2140077821011673,0.16342412451361868,291.5422885572139,99,674.7739726027397,437,1053.0192307692307,994.5,0,0
SOXLBUSDT,OutOfSample,negative,-6.357173248228543,-0.010090751187664355,4048,63,3985,0.015563241106719368,4048,134.93645686242738,-0.01574795369359048,-0.00763157965185399,0.01421639002978939,0.007238345273510334,-0.00012986893255162077,-0.00006366151038962123,0.00011773951120281884,0.000060367275393420165,-0.000005200890232513941,-0.002727477660459377,-0.009780571256813184,0.001218470150538655,0.0012968496357668362,0.21925391715016693,0.23812439578913802,0.329076086956525,0.31667490118577385,0.31542542126066037,0.3037478825522228,0.0000035198851044105477,-0.0000981680344607602,-0.00016504914653943682,-0.00009417556574395192,0.00039701165796126095,-0.0010166516000600066,-0.0030599266024738626,-0.004411980877040718,-0.009275612508645592,0.0017096109641046898,0.0032546960001768616,0.005100955021706707,0.00737796625521599,0.010552321470320373,0.017596388493509956,0.024398420792833084,0.03554320088406775,0.04882425198160708,-0.0017759647888334527,-0.0035858615193507604,-0.005468957187121498,-0.007837052968837079,-0.011142303351061394,-0.02141265284334076,-0.03088774555996711,-0.04469334911867971,-0.061744338038224225,0.8653656126482213,0.7280138339920948,0.44762845849802374,0.15563241106719367,0.1373517786561265,0.28038537549407117,493.9757350842135,192,775.7838479809976,460,954.7632450331126,773.5,1460.3380952380953,1504.5
IOSTUSDT,OutOfSample,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QQQBUSDT,OutOfSample,negative,-1.790808112335525,-0.002984680187225875,4197,60,4137,0.014295925661186561,4199,139.96990671080349,-0.012265170213946033,-0.006751881809204929,0.012078259720175432,0.006793947050769788,-0.0000171337236076833,-0.000009449041931753589,0.000016880970542172584,0.000009473874361572686,-0.000020442863751408544,-0.000385733105801134,-0.0013740380166268838,0.00016452136716984565,0.00018106198096483258,0.23852333312069784,0.24373654914274145,0.30565610859728687,0.2946368182900699,0.2865469221995189,0.2691068330166014,-0.0000036178859027599804,-0.000008947846698930861,0.00002995237046057703,0.000058751414490628676,0.0001889710695953662,0.0002802531670780373,0.0000637249171552911,-0.000046186199921791966,-0.00037297207734954247,0.00023583886664120074,0.00046893937010723206,0.0007239514889920694,0.00108331502751028,0.0015673282010385367,0.0026721560340374553,0.0036921294900418822,0.00529256405782696,0.007114717940772028,-0.00023712987469495903,-0.0004974422028594577,-0.0007380783117184797,-0.0010592936909225468,-0.001450311082770153,-0.0025635098139863205,-0.0037161211577446426,-0.005308140314243341,-0.007573226862296098,0.22171945701357465,0.02857823291259824,0,0,0.19314122410097642,0.02857823291259824,1276.9087003222342,1107,2475.5333333333333,2557,0,0,0,0
SAGAUSDT,OutOfSample,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AEROUSDT,OutOfSample,flat,0,0,62,0,62,0,62,2.066714507280261,-0.00023477322498681615,-0.00019300751975644156,0.00024369960923000734,0.0002001184676899895,-0.00042083387148106577,-0.00035965590570121423,0.00043882147020144776,0.0003590152470475875,0.0002693137126222394,-0.01048212930392291,-0.03132716751580915,0.002660509388067774,0.0030146027051292505,0.2844739822420604,0.359698278523611,0.3879032258064517,0.37645161290322593,0.4516129032258063,0.4364713627386438,0.0009346301890865716,0.0021286932612155857,0.0031394490026364435,0.004018592215031179,0.0005183523852647069,-0.00033351249191498363,-0.012097217461473542,-0.031744912522349546,-0.0467603351989932,0.004129383508013845,0.006726309710212563,0.010678328569134244,0.015347551826426931,0.018982212980174003,0.028282770488482566,0.030894074819995457,0.03452190020918553,0.036119050972215246,-0.0032929199784478298,-0.004649174680204842,-0.006171842480076788,-0.00931212817789487,-0.015624097342843467,-0.025045009087356556,-0.035302108646699706,-0.05359565358698668,-0.07694484704769071,0.7258064516129032,0.5483870967741935,0.20967741935483872,0.20967741935483872,0.1774193548387097,0.3387096774193548,243.6888888888889,41,402.79411764705884,148.5,299.0769230769231,74,1695,1561
BLURUSDT,OutOfSample,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZROUSDT,OutOfSample,positive,0.3595999999999995,0.017979999999999975,656,2,654,0.003048780487804878,656,21.86717285122341,-0.0003128610320925735,-0.0002537593893991737,0.0003526160854761449,0.00027118026663423996,-0.0002859982766384728,-0.0002342394364782129,0.00032097346000975257,0.00024894988610780534,-0.00041185035834821293,-0.0070352061541003935,-0.0236074408325524,0.002234380912456859,0.002515575470817182,0.23420153057127865,0.2958307384030887,0.3296493902439032,0.3124085365853658,0.3363286264441614,0.30658909905425585,0.0004092910243637295,0.0009867227661762628,0.0013280486478313641,0.0037065390339001895,0.0021403838874926424,0.004735030775424947,0.004230043551436011,0.014462940532575878,0.012939250021014424,0.003515189550008047,0.006609547463560676,0.009819567262436423,0.01586726393597346,0.02192937245227029,0.034775770482295396,0.05063029030949973,0.07953258942423062,0.10830003959338089,-0.0032336049861488,-0.005779795569077843,-0.008453181638251778,-0.011800777024381088,-0.01646842652857936,-0.02547870928121121,-0.03738369952628719,-0.054772037771359826,-0.0665490626122692,0.9359756097560976,0.8475609756097561,0.635670731707317,0.18597560975609756,0.08841463414634146,0.21189024390243902,215.83876221498372,48,433.50359712230215,178.5,853.4052757793766,511,1498.0409836065573,1366.5
MINAUSDT,OutOfSample,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TUTUSDT,OutOfSample,flat,0,0,11,0,11,0,11,0.3666751545174657,-0.0002172727272643644,-0.0002122406014881147,0.00020438961039601953,0.0001847621406462241,-0.003439249680794418,-0.0034595045067337357,0.003227808639463552,0.0032277676796557265,0.003856735939321777,-0.06692462837464569,-0.19657908384925948,0.01783794479996136,0.016209093199157608,0.2675349529642459,0.4017184097617655,0.4727272727272727,0.3981818181818182,0.45454545454545453,0.43042671614100186,0.00629735738035569,0.009887725197399576,0.04811207396379666,0.02100803694722915,-0.0035838715683728095,-0.012857144080218309,-0.1058063858465049,-0.22688668619531935,-0.35357258619970605,0.02350837868924972,0.036208738120186164,0.07218257786504774,0.08616397187208086,0.08660607846520595,0.12367897726717098,0.12367897726717098,0.12367897726717098,0.1589225251785851,-0.01090829193531052,-0.0187230657918344,-0.023347956955760307,-0.02791673058382683,-0.05176014168248904,-0.122248700457392,-0.15389468517614982,-0.3060091762210286,-0.42048173613218065,0.9090909090909091,0.8181818181818182,0.6363636363636364,1,0.09090909090909091,0.18181818181818182,2.2,1,3.7777777777777777,2,19.714285714285715,24,700.6363636363636,744
REZUSDT,OutOfSample,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ICPUSDT,OutOfSample,flat,0,0,1255,0,1255,0,1255,41.83430171994722,-0.0004253164782070109,-0.0003135338344384907,0.0004101691042157635,0.0003066443420191143,-0.00016495307761635607,-0.00012398342773192817,0.00016031181389357407,0.00012379909445533826,-0.00004795364943028958,-0.003727466539617356,-0.012684383897842095,0.0014051062617102532,0.001512566750848265,0.1950172634211028,0.24317700940707926,0.36545816733067726,0.35090039840637327,0.3822604319563854,0.3707130661029338,0.00018005169467672988,0.00043702975358658654,0.0010806993046351457,0.001983767743714,0.003738818532789173,0.006513684780270895,0.007336145183934926,0.00884430023208513,0.015638890055266197,0.002124703846778499,0.003769094386447144,0.005443507446213447,0.008665662382351627,0.012995801246931208,0.022343275762110808,0.030900651388209004,0.04347618311049403,0.06273455461543469,-0.002102947074903475,-0.0036928355751114166,-0.004874896722799736,-0.006944249974726816,-0.009383674534471762,-0.014325222143322859,-0.02059891066208984,-0.028895644166532796,-0.037972867422361056,0.8884462151394422,0.8143426294820717,0.6087649402390438,0.02549800796812749,0.07410358565737052,0.20557768924302788,339.3506726457399,97,614.8277886497065,323,1085.247382198953,843.5,1266.65625,863.5
MORPHOUSDT,OutOfSample,positive,2.0610158762057993,0.014721541972898567,1420,14,1406,0.009859154929577466,1420,47.33442903770921,-0.0004970729616422356,-0.0003560150352031518,0.0004719484296782227,0.0003389486347612903,-0.0002018240995056938,-0.00014652909527353234,0.00019241019618467932,0.00013816969824725152,-0.0002110643052525544,-0.004382998574535607,-0.01590235710113214,0.0015011940612591622,0.0017077862529362145,0.21275020091637703,0.2737141638362218,0.3598943661971834,0.3397746478873221,0.3786137879911032,0.3495688416211544,-0.000004816478435738029,-0.00017514080513308703,0.0002962771162187908,0.00016831451146039617,0.000022895554193295174,0.0009653266358470458,0.002236291231316141,-0.0009603409075660111,0.014198622012696673,0.002389234765507019,0.004319089891173652,0.006335393713488554,0.009387161954782917,0.01362097869988341,0.02391666213534895,0.035950375627806626,0.04722968190581749,0.0742571317973004,-0.0025854835389909525,-0.004864211946011308,-0.006599832582100581,-0.009368665458230677,-0.013433225084425966,-0.02222010353473563,-0.03142272275067383,-0.041929455995592134,-0.05323237439058251,0.9070422535211268,0.8345070422535211,0.6330985915492958,0.10704225352112676,0.07253521126760563,0.20140845070422536,285.09549689440996,96,525.6911392405063,303,986.4916573971079,718,1460.4473684210527,959
CHIPUSDT,OutOfSample,flat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
